window_number,sample_index,amplitude
1,0,5.149015977735672
1,1,0.3936577397267776
1,2,-4.25151590940343
1,3,-8.591921646753972
1,4,-12.495830311682841
1,5,-15.898935183379685
1,6,-18.7983976727558
1,7,-21.245443786975883
1,8,-23.331717850234195
1,9,-25.161708109349046
1,10,-26.815254854029053
1,11,-28.31568850673731
1,12,-29.622524136810977
1,13,-30.658351484628568
1,14,-31.357360413834694
1,15,-31.7090856373299
1,16,-31.778820602814218
1,17,-31.69928475131249
1,18,-31.63856748948299
1,19,-31.761121709321706
1,20,-32.19991790655534
1,21,-33.04215433153272
1,22,-34.31763280530611
1,23,-35.98699819581401
1,24,-37.945145096469226
1,25,-40.05517730741922
1,26,-42.20523409877889
1,27,-44.358220033631795
1,28,-46.564839001341966
1,29,-48.930989639367404
1,30,-51.55050828256701
1,31,-54.42105728821309
1,32,-57.365308006431746
1,33,-59.98813478683857
1,34,-61.69960526000885
1,35,-61.81530701368673
1,36,-59.71765872371173
1,37,-55.032197146588175
1,38,-47.75510941998529
1,39,-38.281694928635055
1,40,-27.32652927084452
1,41,-15.766660049967088
1,42,-4.4608728898811325
1,43,5.89788608031105
1,44,14.855135540377962
1,45,22.187240034201647
1,46,27.845953401059596
1,47,31.897830823805336
1,48,34.48148815977302
1,49,35.778512709713524
1,50,35.98187384222107
1,51,35.25896066213654
1,52,33.72732705598979
1,53,31.45775263767243
1,54,28.498144435194924
1,55,24.90539257823346
1,56,20.7784113394943
1,57,16.283187938106426
1,58,11.652812047808684
1,59,7.151566294200855
1,60,3.015941632753124
1,61,-0.5957678648473498
1,62,-3.6213032348374217
1,63,-6.0809792147039055
1,64,-8.04993852455668
1,65,-9.62959789993391
1,66,-10.924289552462064
1,67,-12.027288996419077
1,68,-13.015967466001477
1,69,-13.948959250989896
1,70,-14.86023783874268
1,71,-15.753281779087807
1,72,-16.60153987572905
1,73,-17.358761094367683
1,74,-17.979188646026635
1,75,-18.442350264150562
1,76,-18.77382872125996
1,77,-19.05733410304918
1,78,-19.434548373588168
1,79,-20.084657624211264
1,80,-21.184613932273265
1,81,-22.868854668831055
1,82,-25.20461703816824
1,83,-28.18186653355774
1,84,-31.710178156833116
1,85,-35.61935052257279
1,86,-39.664350038436716
1,87,-43.53327901853057
1,88,-46.85509302265823
1,89,-49.20822523958644
1,90,-50.13847794717502
1,91,-49.19896928570812
1,92,-46.01923438329844
1,93,-40.39179089552945
1,94,-32.34832385031669
1,95,-22.197805379426388
1,96,-10.510447868195243
1,97,1.9534769656721052
1,98,14.355458512256346
1,99,25.903813947991548
2,0,37.9414848524035
2,1,33.167304735386736
2,2,28.075477836860912
2,3,22.983305376603585
2,4,18.209855155400195
2,5,13.987064538822805
2,6,10.409581136615277
2,7,7.439002191045216
2,8,4.94894267517843
2,9,2.785387583078004
2,10,0.8241536965857074
2,11,-0.9868491178274519
2,12,-2.6168569099629306
2,13,-3.9843334784123092
2,14,-5.01652477021662
2,15,-5.701182826468182
2,16,-6.108880018236269
2,17,-6.3849642720412305
2,18,-6.714092172514681
2,19,-7.268143656579351
2,20,-8.161936955325535
2,21,-9.434975203916848
2,22,-11.058123556562958
2,23,-12.957510324732672
2,24,-15.052785399298294
2,25,-17.303191941202286
2,26,-19.740407288876156
2,27,-22.463482203403153
2,28,-25.589996095808367
2,29,-29.18312783545963
2,30,-33.18575421950415
2,31,-37.38356476723117
2,32,-41.400905897156825
2,33,-44.72181402232008
2,34,-46.73115467864846
2,35,-46.78397321459596
2,36,-44.31853821919764
2,37,-39.006172039822275
2,38,-30.886498379475505
2,39,-20.41856045174289
2,40,-8.413917154124318
2,41,4.126077210830329
2,42,16.214208142288985
2,43,27.061519895287116
2,44,36.18807704282574
2,45,43.43320018546974
2,46,48.87944983132983
2,47,52.737162306636804
2,48,55.24051065353119
2,49,56.58209627618186
2,50,56.88531763215316
2,51,56.206962206244704
2,52,54.56582379329757
2,53,51.98658216220718
2,54,48.53917784450201
2,55,44.35586667789493
2,56,39.621371909223065
2,57,34.54676905714165
2,58,29.34195401144122
2,59,24.194837421252824
2,60,19.260294152611436
2,61,14.661525335246196
2,62,10.501457569108373
2,63,6.870334718177488
2,64,3.83491290615866
2,65,1.4140148979078033
2,66,-0.4377675195658203
2,67,-1.823403249713102
2,68,-2.8789079727514273
2,69,-3.7464220392952523
2,70,-4.555561814339196
2,71,-5.414464803062225
2,72,-6.4065724894133655
2,73,-7.588298246565307
2,74,-8.985478757321467
2,75,-10.590011302614128
2,76,-12.359463321074815
2,77,-14.222533188949344
2,78,-16.093563756775282
2,79,-17.89911219158298
2,80,-19.612652948004236
2,81,-21.28101718566819
2,82,-23.026067827556197
2,83,-25.02098130206545
2,84,-27.45186461818778
2,85,-30.47429033112576
2,86,-34.16999670470616
2,87,-38.505011269428934
2,88,-43.28969564424673
2,89,-48.149593885856305
2,90,-52.52496440267914
2,91,-55.71322231336315
2,92,-56.95592452953415
2,93,-55.560104607108066
2,94,-51.035684209432
2,95,-43.223839262612685
2,96,-32.38162554295332
2,97,-19.183696590732385
2,98,-4.621058932059603
2,99,10.179739864673332
3,0,29.152608484443544
3,1,22.899188730898977
3,2,17.264548170236548
3,3,12.478824813729384
3,4,8.612304760592613
3,5,5.580618524357474
3,6,3.1894903613931387
3,7,1.2089194085351866
3,8,-0.5539337764262207
3,9,-2.221676843772943
3,10,-3.8636565868565635
3,11,-5.533485692971709
3,12,-7.289684029471267
3,13,-9.18657687648008
3,14,-11.246839376862503
3,15,-13.437307091379818
3,16,-15.66894902720899
3,17,-17.826906082325227
3,18,-19.815222173647737
3,19,-21.592920335707102
3,20,-23.18691913830027
3,21,-24.68181839970383
3,22,-26.19714216009829
3,23,-27.8644293869266
3,24,-29.81053969925523
3,25,-32.14692704556939
3,26,-34.96260562119685
3,27,-38.316726135019344
3,28,-42.223671380330295
3,29,-46.62726365986389
3,30,-51.37017024925259
3,31,-56.168270654278295
3,32,-60.59546506389306
3,33,-64.08203005840133
3,34,-65.93671506188441
3,35,-65.4144521537227
3,36,-61.84819901447757
3,37,-54.83042287917711
3,38,-44.384021535307795
3,39,-31.041762426678446
3,40,-15.780870813605555
3,41,0.1749889528230057
3,42,15.610627293360663
3,43,29.53821991569262
3,44,41.32179879912394
3,45,50.69756010402885
3,46,57.711184958147456
3,47,62.60658696831033
3,48,65.70443899096557
3,49,67.30365054528784
3,50,67.62444626640973
3,51,66.79437623945967
3,52,64.86730452028569
3,53,61.86399993937407
3,54,57.82363023761039
3,55,52.849473024843896
3,56,47.12863630416575
3,57,40.91767709361924
3,58,34.50622970822665
3,59,28.17992049067806
3,60,22.193976811297254
3,61,16.752588772931635
3,62,11.986894247002043
3,63,7.936714055391016
3,64,4.549306151961008
3,65,1.7038314074484038
3,66,-0.7442892937046782
3,67,-2.920217964936759
3,68,-4.907844057989325
3,69,-6.752096823422138
3,70,-8.475345382865843
3,71,-10.096102548186451
3,72,-11.64254906240694
3,73,-13.159998501950424
3,74,-14.711420471927244
3,75,-16.36689483282915
3,76,-18.185043248569247
3,77,-20.197956880876923
3,78,-22.407691421468908
3,79,-24.794172629203803
3,80,-27.32811481053308
3,81,-29.981452758090686
3,82,-32.73500798677381
3,83,-35.58978963179113
3,84,-38.5839003653809
3,85,-41.80253831904163
3,86,-45.35804465595785
3,87,-49.33048099818351
3,88,-53.68922844336112
3,89,-58.22641601268442
3,90,-62.51960291539031
3,91,-65.9347816803982
3,92,-67.6827175155313
3,93,-66.93129338960229
3,94,-62.96020433102609
3,95,-55.33376834652313
3,96,-44.05337538822232
3,97,-29.635488951367225
3,98,-13.069425855687404
3,99,4.349868813676741
4,0,45.56693014012541
4,1,38.96094943694901
4,2,31.918008728845994
4,3,24.68775748668476
4,4,17.56749928193313
4,5,10.853400071565694
4,6,4.786710100960121
4,7,-0.48102473424098485
4,8,-4.89419149824111
4,9,-8.479417137998178
4,10,-11.326520744962426
4,11,-13.573324244671735
4,12,-15.39134996405474
4,13,-16.96435090789877
4,14,-18.460553772079383
4,15,-20.00596447684458
4,16,-21.66615712601139
4,17,-23.44523945968207
4,18,-25.303850472570932
4,19,-27.186199082534944
4,20,-29.046930623269247
4,21,-30.873333472325736
4,22,-32.69486929234599
4,23,-34.57370225873355
4,24,-36.58376494496812
4,25,-38.79670773141446
4,26,-41.287145069447895
4,27,-44.15032050296011
4,28,-47.50840008179111
4,29,-51.483182302869054
4,30,-56.134826268203824
4,31,-61.386826634762805
4,32,-66.95846742834536
4,33,-72.31990943000505
4,34,-76.6877900115182
4,35,-79.08243252309563
4,36,-78.4614040868182
4,37,-73.92512218822347
4,38,-64.95321703163827
4,39,-51.59278326194229
4,40,-34.521086640274696
4,41,-14.953319260419274
4,42,5.576050176084871
4,43,25.494439320051455
4,44,43.46028688429528
4,45,58.55186062133947
4,46,70.33204604131377
4,47,78.7906626296617
4,48,84.21468080809653
4,49,87.05286899841292
4,50,87.81105569591064
4,51,86.97356678585498
4,52,84.93719282086813
4,53,81.96319648211649
4,54,78.1678596738208
4,55,73.5632839020163
4,56,68.13463436196746
4,57,61.918589224714125
4,58,55.04811748551691
4,59,47.74946642811291
4,60,40.30019810875851
4,61,32.97189741981623
4,62,25.986343593177025
4,63,19.50271850047076
4,64,13.630197319790112
4,65,8.445682642898264
4,66,3.999364867758868
4,67,0.3043607482440267
4,68,-2.678122793662776
4,69,-5.042246051514683
4,70,-6.925117204104677
4,71,-8.486808801700375
4,72,-9.89240884767143
4,73,-11.298771418540392
4,74,-12.842300810409625
4,75,-14.623801962411523
4,76,-16.69046274829901
4,77,-19.022262734169587
4,78,-21.539641738932087
4,79,-24.142825109432597
4,80,-26.764394915822308
4,81,-29.401022642188703
4,82,-32.10998355204308
4,83,-34.9828910886493
4,84,-38.113392951109425
4,85,-41.566025371536675
4,86,-45.353755677565225
4,87,-49.439529684555076
4,88,-53.76625872221596
4,89,-58.28824324061963
4,90,-62.96317662441006
4,91,-67.69159224664745
4,92,-72.23238549479613
4,93,-76.14013721404734
4,94,-78.75715127483517
4,95,-79.27075146548542
4,96,-76.8321092748348
4,97,-70.72612844711924
4,98,-60.56729787295468
4,99,-46.46672567679774
5,0,42.961236527215334
5,1,33.816001630475995
5,2,25.32846427581369
5,3,17.7185316485641
5,4,11.120002713255523
5,5,5.583089033614718
5,6,1.0784357110233234
5,7,-2.496938664514237
5,8,-5.310282414591612
5,9,-7.579680126036357
5,10,-9.552421234563
5,11,-11.47212162281695
5,12,-13.542163790503595
5,13,-15.896929034721381
5,14,-18.58630868443708
5,15,-21.577271110789834
5,16,-24.775973299416112
5,17,-28.064612614788167
5,18,-31.33676274335455
5,19,-34.5172126196748
5,20,-37.56515654617684
5,21,-40.46799946617627
5,22,-43.232963960216
5,23,-45.88541608542191
5,24,-48.48215377700369
5,25,-51.13212405204677
5,26,-54.00220879861322
5,27,-57.29278224799845
5,28,-61.18449449889253
5,29,-65.76838515430141
5,30,-70.97709395206108
5,31,-76.5342879865706
5,32,-81.9325728066233
5,33,-86.44502963710447
5,34,-89.17595537647847
5,35,-89.16070356687106
5,36,-85.5219994322318
5,37,-77.66407562161582
5,38,-65.44721680144829
5,39,-49.274350969127774
5,40,-30.05420557100714
5,41,-9.053708446775875
5,42,12.314963153376492
5,43,32.715280527107254
5,44,51.06266810215005
5,45,66.62547031079335
5,46,79.04807382764812
5,47,88.31006789326253
5,48,94.63960270829774
5,49,98.4032591679042
5,50,100.00057335349771
5,51,99.78782410015377
5,52,98.03789146118416
5,53,94.93118385465382
5,54,90.57796055795352
5,55,85.06976874500884
5,56,78.53813074760404
5,57,71.18904166088521
5,58,63.29724247823728
5,59,55.171678664563835
5,60,47.117202551819105
5,61,39.40243304517746
5,62,32.22585220007452
5,63,25.682646692659745
5,64,19.750681651812627
5,65,14.3066207668295
5,66,9.16884288799933
5,67,4.155317225499604
5,68,-0.8636837753011483
5,69,-5.9377679505269265
5,70,-11.038059521533665
5,71,-16.078056045105203
5,72,-20.944077644215255
5,73,-25.531991347913475
5,74,-29.779971445493345
5,75,-33.67898118906936
5,76,-37.25583073947836
5,77,-40.543923354069996
5,78,-43.56145539239796
5,79,-46.30955440263473
5,80,-48.79061935995462
5,81,-51.032194327673196
5,82,-53.09837870098625
5,83,-55.08523392442102
5,84,-57.10873638841991
5,85,-59.292968907517256
5,86,-61.76245264962867
5,87,-64.6368163201082
5,88,-68.01979401728427
5,89,-71.9742770223763
5,90,-76.47761538380443
5,91,-81.36005382529879
5,92,-86.24502782502128
5,93,-90.5167339971737
5,94,-93.33568707924444
5,95,-93.71721595157777
5,96,-90.67635109526283
5,97,-83.42025426097186
5,98,-71.54597150448252
5,99,-55.18800036339558
6,0,48.37202450804283
6,1,39.379882828676365
6,2,30.95275572573896
6,3,23.18381407567406
6,4,16.066228266268887
6,5,9.524055067504127
6,6,3.4559170560828587
6,7,-2.2292655795480503
6,8,-7.592555465276367
6,9,-12.662492497770451
6,10,-17.447893853464326
6,11,-21.95293965679506
6,12,-26.17898843539421
6,13,-30.11740252537658
6,14,-33.75128261726618
6,15,-37.06943828919891
6,16,-40.07886403271009
6,17,-42.80633522334521
6,18,-45.292735377719765
6,19,-47.58932599229603
6,20,-49.7627766023582
6,21,-51.906196045758264
6,22,-54.14416834177007
6,23,-56.62333004281509
6,24,-59.48967404439473
6,25,-62.8579558079061
6,26,-66.78330296544864
6,27,-71.24798236117857
6,28,-76.16203068277446
6,29,-81.3577485946222
6,30,-86.56315579475319
6,31,-91.36082479604295
6,32,-95.1507433070272
6,33,-97.14118419446697
6,34,-96.39862009332806
6,35,-91.98231261476967
6,36,-83.15592616805424
6,37,-69.61842032356995
6,38,-51.66566240447054
6,39,-30.212796361952712
6,40,-6.6665235630740565
6,41,17.308560906546614
6,42,40.06943634862066
6,43,60.26507690747808
6,44,77.03812247151575
6,45,90.10183729511732
6,46,99.67447978602893
6,47,106.30084341978427
6,48,110.62032601461617
6,49,113.15560281336239
6,50,114.19004218303597
6,51,113.76354913438506
6,52,111.76528028894175
6,53,108.06883252894045
6,54,102.65107746323079
6,55,95.65590455006172
6,56,87.3944032192539
6,57,78.2943511022988
6,58,68.82278484112484
6,59,59.41061318481682
6,60,50.40041038764139
6,61,42.02065302374025
6,62,34.37887296606206
6,63,27.467085012934906
6,64,21.17848236349362
6,65,15.338472008745308
6,66,9.748935414722421
6,67,4.234969714272641
6,68,-1.3201264444335596
6,69,-6.959906226035141
6,70,-12.657568397512799
6,71,-18.329464138130362
6,72,-23.85684636406901
6,73,-29.113792633582513
6,74,-33.99471494249597
6,75,-38.43524120260983
6,76,-42.420096172979925
6,77,-45.972629005810106
6,78,-49.13222404308976
6,79,-51.93799792040262
6,80,-54.435019730469705
6,81,-56.70151747873602
6,82,-58.87626527519657
6,83,-61.16401220696761
6,84,-63.809870133963706
6,85,-67.04473386578255
6,86,-71.01625157587915
6,87,-75.73215975178519
6,88,-81.03522516629238
6,89,-86.60566063570043
6,90,-91.97353164664699
6,91,-96.52976932100157
6,92,-99.54322056020821
6,93,-100.20390160520392
6,94,-97.70267970612234
6,95,-91.34243591217157
6,96,-80.67352061067771
6,97,-65.6347143105401
6,98,-46.6509892396063
6,99,-24.63272010874795
7,0,63.100208818458576
7,1,53.71495620365863
7,2,44.33759414320481
7,3,35.270467523918455
7,4,26.74775922674464
7,5,18.90158766368059
7,6,11.761558857219809
7,7,5.283421192603454
7,8,-0.6110346628686494
7,9,-6.003896822903384
7,10,-10.968645226424181
7,11,-15.569154330638654
7,12,-19.864003369604646
7,13,-23.9139487016632
7,14,-27.788882239079715
7,15,-31.566316827905577
7,16,-35.313529223271416
7,17,-39.05725236885181
7,18,-42.76120655201266
7,19,-46.33409855980582
7,20,-49.671273678843434
7,21,-52.70688168999394
7,22,-55.449628338649845
7,23,-57.99649748732718
7,24,-60.530887324021954
7,25,-63.30282123293895
7,26,-66.58501361537573
7,27,-70.60991927111343
7,28,-75.50245623185026
7,29,-81.2195017651371
7,30,-87.4998863050334
7,31,-93.83061632135659
7,32,-99.44272797770418
7,33,-103.35327694054276
7,34,-104.46796925927237
7,35,-101.75006617239256
7,36,-94.43629382720286
7,37,-82.24236876667845
7,38,-65.48001441887571
7,39,-45.03457786788142
7,40,-22.211820861382225
7,41,1.4919210266727865
7,42,24.629215555263347
7,43,45.9926685040411
7,44,64.72305452012887
7,45,80.3302564389765
7,46,92.64729226893242
7,47,101.75031473351123
7,48,107.87411665729958
7,49,111.33655232511987
7,50,112.47633936337816
7,51,111.6110389056194
7,52,109.01821217387572
7,53,104.93325806109144
7,54,99.55676044852264
7,55,93.06954464227712
7,56,85.65368045101478
7,57,77.51304280366507
7,58,68.88407348987653
7,59,60.02892709807958
7,60,51.21109869742675
7,61,42.66485390849031
7,62,34.572476454765635
7,63,27.05260551909957
7,64,20.153115112607
7,65,13.84643896061356
7,66,8.035031525283994
7,67,2.573961893706623
7,68,-2.6941109182183736
7,69,-7.905874804160625
7,70,-13.154590271464784
7,71,-18.473000031625723
7,72,-23.821307693412816
7,73,-29.09389817438685
7,74,-34.1537044853628
7,75,-38.88240045992799
7,76,-43.22234998662579
7,77,-47.19220143843664
7,78,-50.876233788667186
7,79,-54.39939165972323
7,80,-57.89750973520276
7,81,-61.491050729938706
7,82,-65.27303903189525
7,83,-69.3151395016449
7,84,-73.68369669355222
7,85,-78.44965001515816
7,86,-83.67695727992017
7,87,-89.38645364496733
7,88,-95.50491463085434
7,89,-101.80827662207992
7,90,-107.86443615211537
7,91,-112.99288387672424
7,92,-116.27644902085123
7,93,-116.6574785770407
7,94,-113.11709462232727
7,95,-104.89474878574192
7,96,-91.68391409550405
7,97,-73.7432742511475
7,98,-51.88860754760195
7,99,-27.372392718756217
8,0,75.68419210029269
8,1,67.68428768354612
8,2,59.64429763554997
8,3,51.72268067337165
8,4,44.0303555989806
8,5,36.61585214819744
8,6,29.466187307041803
8,7,22.521331562638114
8,8,15.69796930437698
8,9,8.923623525728539
8,10,2.1759044444225726
8,11,-4.488468316466157
8,12,-10.930440088936944
8,13,-16.961202017126617
8,14,-22.408050083635857
8,15,-27.188673152738364
8,16,-31.353821981865714
8,17,-35.07231760016958
8,18,-38.5695916705035
8,19,-42.0585160024379
8,20,-45.69825968832382
8,21,-49.59296377610009
8,22,-53.81828881155788
8,23,-58.45336264159764
8,24,-63.598737229420294
8,25,-69.37005531170946
8,26,-75.86626086459661
8,27,-83.11828110692166
8,28,-91.02952961526697
8,29,-99.3261201372015
8,30,-107.53355484813672
8,31,-114.9784333325145
8,32,-120.80337077899401
8,33,-124.0064759095501
8,34,-123.54208348345568
8,35,-118.49890051650614
8,36,-108.3169944214183
8,37,-92.96845726689523
8,38,-73.03002978539763
8,39,-49.60999816033096
8,40,-24.14677562792322
8,41,1.8498824640972171
8,42,27.02657064505086
8,43,50.32249821804628
8,44,71.00527763450023
8,45,88.63906733184388
8,46,103.02695933103595
8,47,114.14862303276806
8,48,122.0958661154089
8,49,127.01627531912499
8,50,129.08556459622946
8,51,128.51439065074257
8,52,125.57121114964264
8,53,120.59656388661105
8,54,113.99462788063137
8,55,106.20235588385606
8,56,97.65020976758352
8,57,88.73295477812326
8,58,79.7938861921743
8,59,71.10888560917778
8,60,62.8649064302454
8,61,55.147947866092835
8,62,47.95401479855153
8,63,41.21565409237996
8,64,34.830131928280586
8,65,28.68679834924693
8,66,22.693941607851368
8,67,16.797165867620944
8,68,10.980076190730365
8,69,5.2480577155425285
8,70,-0.3913250167812076
8,71,-5.934670777788939
8,72,-11.37314943236154
8,73,-16.684401821192576
8,74,-21.84492576919484
8,75,-26.85845667590478
8,76,-31.775742122242708
8,77,-36.68922186394993
8,78,-41.70848422635372
8,79,-46.934825794612394
8,80,-52.452139249151884
8,81,-58.339084155797984
8,82,-64.68885627557543
8,83,-71.61561208891915
8,84,-79.23625397272315
8,85,-87.62462303734401
8,86,-96.74054178963293
8,87,-106.35266269847955
8,88,-115.98653774479966
8,89,-124.9174221713727
8,90,-132.20819091336378
8,91,-136.7888226249396
8,92,-137.57922761133204
8,93,-133.65292299920935
8,94,-124.41883650438436
8,95,-109.77432515128739
8,96,-90.17295767467839
8,97,-66.57265966860678
8,98,-40.2801031327578
8,99,-12.748015875252749
9,0,77.65743711397592
9,1,69.97890333897881
9,2,62.63455686127425
9,3,55.55964223666627
9,4,48.63900641660747
9,5,41.75218621875194
9,6,34.80445956366654
9,7,27.73928981724389
9,8,20.541198664065124
9,9,13.23658559377244
9,10,5.891607885335621
9,11,-1.4013875600525951
9,12,-8.552540126392138
9,13,-15.507689905713688
9,14,-22.27020700058239
9,15,-28.90252156807612
9,16,-35.50955755602149
9,17,-42.21395480598214
9,18,-49.13096193973161
9,19,-56.34469319336758
9,20,-63.888071144285846
9,21,-71.73364183575316
9,22,-79.80247906679855
9,23,-87.99258640659107
9,24,-96.21810381019233
9,25,-104.4372973056983
9,26,-112.6413067975175
9,27,-120.79150543893014
9,28,-128.72529671039482
9,29,-136.06879921396302
9,30,-142.18583208623264
9,31,-146.18114597260188
9,32,-146.98123817545886
9,33,-143.51139821872488
9,34,-134.9470557053621
9,35,-120.96496354514328
9,36,-101.8969274050883
9,37,-78.71531194865756
9,38,-52.847905988767025
9,39,-25.891581009205904
9,40,0.6762994179891328
9,41,25.707209506034363
9,42,48.46799877193031
9,43,68.60448625164062
9,44,86.01906117654381
9,45,100.72037021160129
9,46,112.71076342682241
9,47,121.95524110284373
9,48,128.4180488070051
9,49,132.11366915127263
9,50,133.13544576154638
9,51,131.66078948827973
9,52,127.94615141530623
9,53,122.31900134780716
9,54,115.16517403047314
9,55,106.90797803842187
9,56,97.98009885543247
9,57,88.7931689357686
9,58,79.70651597223701
9,59,70.992388631581
9,60,62.801437873942874
9,61,55.14595789461315
9,62,47.91824966641944
9,63,40.93667582387121
9,64,33.992345351012304
9,65,26.883926828982148
9,66,19.448080901480935
9,67,11.585247166453783
9,68,3.2686614289224383
9,69,-5.465464230874566
9,70,-14.53498899527561
9,71,-23.826210342027032
9,72,-33.204444806932884
9,73,-42.52327371249584
9,74,-51.63058718813275
9,75,-60.3676507793163
9,76,-68.56942098816324
9,77,-76.08372195042334
9,78,-82.81118982915841
9,79,-88.74459562496648
9,80,-93.985205143287
9,81,-98.73114514983088
9,82,-103.24451929707166
9,83,-107.8028280856882
9,84,-112.63904654965332
9,85,-117.87828385160788
9,86,-123.47586420554342
9,87,-129.15550790423362
9,88,-134.35614386190713
9,89,-138.2174127810538
9,90,-139.64211547355583
9,91,-137.4566537092302
9,92,-130.65250603233235
9,93,-118.65073826010611
9,94,-101.51087149495558
9,95,-80.00733535006138
9,96,-55.51609790894841
9,97,-29.713212855122297
9,98,-4.183386183501182
9,99,19.90664931304831
10,0,81.87078755348703
10,1,73.80066387236494
10,2,66.4931200498577
10,3,59.75171758849819
10,4,53.27805840662163
10,5,46.73875100857369
10,6,39.83846360771621
10,7,32.3817344050271
10,8,24.300840790018473
10,9,15.638924139690959
10,10,6.503488697653951
10,11,-2.9798736797720293
10,12,-12.692325110939295
10,13,-22.52219445701523
10,14,-32.3521138553738
10,15,-42.04810335392099
10,16,-51.45777594823706
10,17,-60.41602589103809
10,18,-68.75899494183291
10,19,-76.35143067613551
10,20,-83.12245823217417
10,21,-89.090381811654
10,22,-94.36367316173676
10,23,-99.12437512841795
10,24,-103.6037932169867
10,25,-108.05032004742603
10,26,-112.67946167248324
10,27,-117.59319317806246
10,28,-122.67119934080021
10,29,-127.46660320662274
10,30,-131.1572805581282
10,31,-132.59651283751842
10,32,-130.48076324369347
10,33,-123.61939925288125
10,34,-111.25655911354666
10,35,-93.35995683504451
10,36,-70.7656739213345
10,37,-45.080990500622036
10,38,-18.330407831019237
10,39,7.538483757116373
10,40,31.090453717678333
10,41,51.620449097185
10,42,69.1150243433738
10,43,84.0264939358028
10,44,96.97230410563567
10,45,108.45799343511172
10,46,118.69154855868979
10,47,127.53130654750795
10,48,134.5717853512373
10,49,139.31912850633907
10,50,141.37576904668805
10,51,140.5663888850183
10,52,136.97882286423737
10,53,130.93574462852862
10,54,122.9312701765834
10,55,113.55501064013262
10,56,103.40969454758111
10,57,93.02955904137417
10,58,82.81676142617829
10,59,73.01263011563782
10,60,63.70455428434139
10,61,54.854880679721425
10,62,46.3387268996309
10,63,37.98179108308521
10,64,29.59307469138832
10,65,20.99728407266086
10,66,12.071887776524454
10,67,2.777848261782613
10,68,-6.83284080601415
10,69,-16.634662850085128
10,70,-26.456508363231467
10,71,-36.10392533475814
10,72,-45.37146303913274
10,73,-54.05145297274045
10,74,-61.94597285017881
10,75,-68.88529092297262
10,76,-74.75262857387021
10,77,-79.50845440926214
10,78,-83.20433602569639
10,79,-85.98348936784271
10,80,-88.07075069762732
10,81,-89.75053283882046
10,82,-91.33060690105293
10,83,-93.09951537382113
10,84,-95.28998401035453
10,85,-98.04733410271191
10,86,-101.38865408901232
10,87,-105.14688778021652
10,88,-108.91228101811633
10,89,-111.99262456773349
10,90,-113.41835927704696
10,91,-112.02481839730099
10,92,-106.63788104305797
10,93,-96.35700656692815
10,94,-80.87501596665865
10,95,-60.718704392245364
10,96,-37.27662128909635
10,97,-12.540883353954012
10,98,11.375046343137182
10,99,32.75502671389596
11,0,85.35148535863466
11,1,78.95080098398405
11,2,70.85068260456906
11,3,61.212441082904476
11,4,50.42116006126652
11,5,39.0194973550292
11,6,27.614511566755887
11,7,16.775003255155823
11,8,6.949343101628846
11,9,-1.573737004981396
11,10,-8.663503137489336
11,11,-14.325225526256359
11,12,-18.674869428729338
11,13,-21.91344251472974
11,14,-24.29859608141362
11,15,-26.111816954198346
11,16,-27.618203320058043
11,17,-29.023158067162093
11,18,-30.446752326412824
11,19,-31.934057872582862
11,20,-33.48875371827039
11,21,-35.09620396352193
11,22,-36.723723590208884
11,23,-38.31813592685538
11,24,-39.816213973905874
11,25,-41.15803298117954
11,26,-42.29108567000646
11,27,-43.17302898212714
11,28,-43.78923757616893
11,29,-44.18456039825347
11,30,-44.48786410886461
11,31,-44.9073653210911
11,32,-45.692581446256305
11,33,-47.07576742847243
11,34,-49.20728365407722
11,35,-52.0880349344107
11,36,-55.49736872577161
11,37,-58.92736985760153
11,38,-61.55052708691248
11,39,-62.253636676290675
11,40,-59.76745804429658
11,41,-52.90739412453921
11,42,-40.906098732827104
11,43,-23.763883727498524
11,44,-2.486982703167484
11,45,20.93467012323232
11,46,43.88966231456318
11,47,63.75988398434126
11,48,78.54113701069998
11,49,87.21998532113162
11,50,89.81235714146506
11,51,87.13550518291281
11,52,80.4538780686966
11,53,71.12670334583179
11,54,60.344885946414486
11,55,48.99697511959507
11,56,37.65402631458575
11,57,26.628475264029838
11,58,16.058896910947944
11,59,5.994073522315326
11,60,-3.5324711380606595
11,61,-12.449073658296015
11,62,-20.633240518899164
11,63,-27.946644504689978
11,64,-34.29239945183762
11,65,-39.653513154109454
11,66,-44.09336514692165
11,67,-47.7296411586036
11,68,-50.70412467691728
11,69,-53.16536066874406
11,70,-55.26511421320532
11,71,-57.15341801468827
11,72,-58.95955194465099
11,73,-60.76283416657129
11,74,-62.56887594192997
11,75,-64.30685961761782
11,76,-65.85234134126257
11,77,-67.06731298575716
11,78,-67.8446844755858
11,79,-68.14496187008486
11,80,-68.01319434790442
11,81,-67.5670483891946
11,82,-66.95744713395513
11,83,-66.31755750382952
11,84,-65.7215614577182
11,85,-65.16846024768306
11,86,-64.59657061599734
11,87,-63.9249746682264
11,88,-63.10652008502568
11,89,-62.16949671307338
11,90,-61.23341755505395
11,91,-60.49941512681329
11,92,-60.21639051539365
11,93,-60.617122431725335
11,94,-61.82683054613867
11,95,-63.76280920059646
11,96,-66.04666337571534
11,97,-67.94798884649767
11,98,-68.38752269022592
11,99,-66.0373332933338
